timestamp,session_id,device_id,event_type,key,interval_ms
1777217815.2544098,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,d,104.61
1777217815.2696397,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217815.3426785,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,d,0.0
1777217815.42277,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,',168.36
1777217815.5014198,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,',0.0
1777217815.6945932,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,é,271.82
1777217815.8066132,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,é,0.0
1777217815.8296547,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,t,135.06
1777217815.9171758,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,t,0.0
1777217815.966184,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,o,136.53
1777217816.0697966,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,i,103.61
1777217816.1326628,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,o,0.0
1777217816.1908357,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,i,0.0
1777217816.301904,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,l,232.11
1777217816.4390419,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,l,0.0
1777217816.6142628,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,312.36
1777217816.7423189,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217816.8387861,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,s,224.52
1777217816.949086,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,s,0.0
1777217817.0869899,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,shift,248.2
1777217817.1416442,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,.,54.65
1777217817.2782388,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,.,0.0
1777217817.2824,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,140.76
1777217817.374112,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,shift,0.0
1777217817.3896034,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217817.4617152,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,shift_r,179.32
1777217817.6630387,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,A,201.32
1777217817.748788,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,shift_r,0.0
1777217817.7817047,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,118.67
1777217817.7977693,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,a,0.0
1777217817.9104986,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,u,128.79
1777217817.949717,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217818.023359,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,u,0.0
1777217818.116697,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,n,206.2
1777217818.2302177,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,n,0.0
1777217818.2946353,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,177.94
1777217818.381543,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,86.91
1777217818.4389625,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217818.517638,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217818.6222296,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,t,240.69
1777217818.6941543,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,t,0.0
1777217818.8061073,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,r,183.88
1777217818.9416077,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,r,0.0
1777217818.944302,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,è,138.19
1777217819.0375588,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,è,0.0
1777217819.0385616,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,s,94.26
1777217819.1088035,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,70.24
1777217819.1657639,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,s,0.0
1777217819.2058332,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217819.2068326,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,g,98.03
1777217819.2857833,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,g,0.0
1777217819.4137385,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,r,206.91
1777217819.5575612,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,r,0.0
1777217819.5605578,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,a,146.82
1777217819.561559,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,n,1.0
1777217819.6781301,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,a,0.0
1777217819.7005622,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,n,0.0
1777217819.7493703,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,d,187.81
1777217819.8772745,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,d,0.0
1777217819.9575558,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,208.19
1777217820.0866547,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217820.0886524,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,131.1
1777217820.1973424,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217820.5583537,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,é,469.7
1777217820.637835,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,é,0.0
1777217820.773671,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,c,215.32
1777217820.812375,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,h,38.7
1777217820.861416,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,c,0.0
1777217820.9276407,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,h,0.0
1777217820.9742332,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,161.86
1777217821.0867567,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217821.0922763,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,l,118.04
1777217821.1974573,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,l,0.0
1777217821.270284,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,l,178.01
1777217821.3332145,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,62.93
1777217821.4534898,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,l,0.0
1777217821.494126,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217821.8548892,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,",",521.67
1777217821.998671,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,",",0.0
1777217822.0016837,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,146.79
1777217822.093187,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217822.095186,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,93.5
1777217822.1416302,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,l,46.44
1777217822.2136686,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217822.2378197,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,l,0.0
1777217822.3254013,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,l,183.77
1777217822.4139836,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,88.58
1777217822.4369378,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,l,0.0
1777217822.5414047,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,127.42
1777217822.5746007,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217822.6455512,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217822.7899368,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,f,248.53
1777217822.9497206,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,f,0.0
1777217823.101457,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,backspace,311.52
1777217823.1739252,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,backspace,0.0
1777217823.2613516,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,backspace,159.89
1777217823.373893,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,backspace,0.0
1777217823.37751,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,s,116.16
1777217823.4459462,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,68.44
1777217823.4771035,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,s,0.0
1777217823.5733194,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217823.5753205,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,f,129.37
1777217823.6534438,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,o,78.12
1777217823.693693,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,f,0.0
1777217823.7502441,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,o,0.0
1777217823.752242,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,r,98.8
1777217823.8387606,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,m,86.52
1777217823.8790812,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,r,0.0
1777217823.958567,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,m,0.0
1777217823.9610798,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,122.32
1777217824.0865982,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217824.5275345,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,n,566.45
1777217824.645324,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,n,0.0
1777217824.6483245,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,t,120.79
1777217824.766296,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,t,0.0
1777217824.768811,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,120.49
1777217824.8532987,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217824.886614,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,u,117.8
1777217824.9417024,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,u,0.0
1777217825.053956,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,n,167.34
1777217825.1499205,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,n,0.0
1777217825.181761,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,127.8
1777217825.2936838,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,111.92
1777217825.3339674,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217825.405762,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217825.5032825,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,s,209.6
1777217825.606102,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,s,0.0
1777217825.6096148,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,t,106.33
1777217825.7089205,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,t,0.0
1777217825.7974503,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,r,187.84
1777217825.8937466,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,u,96.3
1777217825.9186425,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,r,0.0
1777217826.0156684,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,u,0.0
1777217826.1018484,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,c,208.1
1777217826.1745973,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,c,0.0
1777217826.2771423,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,t,175.29
1777217826.374568,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,t,0.0
1777217826.378091,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,u,100.95
1777217826.5014415,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,u,0.0
1777217826.5034416,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,r,125.35
1777217826.6227918,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,r,0.0
1777217826.6385024,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,135.06
1777217826.8300276,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217827.1019318,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,463.43
1777217827.2693636,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217827.5019853,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,p,400.05
1777217827.5895028,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,p,0.0
1777217827.693173,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,l,191.19
1777217827.8375816,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,l,0.0
1777217828.2308047,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,537.63
1777217828.3589857,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217828.3892925,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,i,158.49
1777217828.5019567,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,n,112.66
1777217828.558048,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,i,0.0
1777217828.6463692,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,n,0.0
1777217828.758361,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,256.4
1777217828.886794,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,128.43
1777217828.9173691,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217829.01414,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217829.0305595,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,d,143.77
1777217829.102549,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,d,0.0
1777217829.1744664,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,143.91
1777217829.2049916,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,30.53
1777217829.2705693,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217829.3579676,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217829.363498,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,b,158.51
1777217829.4145582,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,u,51.06
1777217829.4620602,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,b,0.0
1777217829.5424154,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,u,0.0
1777217829.5972881,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,l,182.73
1777217829.693509,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,l,0.0
1777217829.7665892,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,l,169.3
1777217829.8546348,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,88.05
1777217829.9110057,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,l,0.0
1777217829.9502392,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217830.0319016,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,s,177.27
1777217830.1501558,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,s,0.0
1777217830.181757,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,",",149.86
1777217830.2865677,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,",",0.0
1777217830.3093312,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,127.57
1777217830.4124079,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217830.4167836,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,d,107.45
1777217830.4945593,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,d,0.0
1777217830.5911644,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,a,174.38
1777217831.2831771,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,n,692.01
1777217831.2865674,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,n,0.0
1777217831.288954,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,s,5.78
1777217831.2921002,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,3.15
1777217831.292633,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,s,0.0
1777217831.2942293,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217833.8542492,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,l,2562.15
1777217833.9731066,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,a,118.86
1777217834.0138586,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,l,0.0
1777217834.062266,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,a,0.0
1777217834.1971083,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,q,224.0
1777217834.237843,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,u,40.73
1777217834.3261626,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,q,0.0
1777217834.4056416,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,u,0.0
1777217834.4070663,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,169.22
1777217834.4090843,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,l,2.02
1777217834.4933724,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217834.5505912,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,l,0.0
1777217834.6457503,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,l,236.67
1777217834.750952,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,l,0.0
1777217834.877126,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,231.38
1777217835.047169,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217835.1973276,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,320.2
1777217835.3258202,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217835.329751,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,d,132.42
1777217835.4051695,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,d,0.0
1777217835.4704301,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,140.68
1777217835.525696,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,55.27
1777217835.6146417,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217835.6531374,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217835.9346573,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,v,408.96
1777217836.0382013,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,v,0.0
1777217836.110652,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,a,175.99
1777217836.182233,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,a,0.0
1777217836.2619746,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,s,151.32
1777217836.399504,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,s,0.0
1777217836.4213877,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,t,159.41
1777217836.5508356,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,t,0.0
1777217836.5888727,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,167.48
1777217836.6861308,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217836.7908926,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,s,202.02
1777217836.88587,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,s,0.0
1777217836.88887,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,97.98
1777217836.9734926,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,c,84.62
1777217837.008208,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217837.0946515,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,c,0.0
1777217837.2777607,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,o,304.27
1777217837.3522582,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,u,74.5
1777217837.4868574,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,o,0.0
1777217837.4936802,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,u,0.0
1777217837.5183947,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,c,166.14
1777217837.5988183,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,h,80.42
1777217837.6456196,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,c,0.0
1777217837.7259297,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,h,0.0
1777217837.7502432,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,151.42
1777217837.8790476,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217838.0216565,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,271.41
1777217838.141765,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217838.326262,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,backspace,304.61
1777217838.4134421,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,s,87.18
1777217838.4310002,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,backspace,0.0
1777217838.4849484,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,71.51
1777217838.5355031,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,s,0.0
1777217838.5892084,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217838.6378372,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,152.89
1777217838.7658887,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,t,128.05
1777217838.7894838,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217838.8465347,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,80.65
1777217838.8627849,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,t,0.0
1777217838.973533,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217839.0854168,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,f,238.88
1777217839.2217038,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,i,136.29
1777217839.2461662,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,f,0.0
1777217839.3011453,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,i,0.0
1777217839.36548,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,l,143.78
1777217839.501646,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,l,0.0
1777217839.566519,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,a,201.04
1777217839.6147146,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,m,48.2
1777217839.6858253,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,a,0.0
1777217839.7732196,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,m,0.0
1777217839.798785,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,184.07
1777217839.8218334,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,n,23.05
1777217839.9822087,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217839.9857295,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,n,0.0
1777217839.9887307,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,t,166.9
1777217840.1173773,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,t,0.0
1777217840.2128808,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,s,224.15
1777217840.316905,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,104.02
1777217840.3575585,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,s,0.0
1777217840.461347,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217840.5495913,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,d,232.69
1777217840.630036,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,d,0.0
1777217840.7090037,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,159.41
1777217840.7737856,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,64.78
1777217840.822447,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217840.9017699,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217841.081979,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,g,308.19
1777217841.1990907,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,g,0.0
1777217841.2136376,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,a,131.66
1777217841.2555032,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,l,41.87
1777217841.3023884,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,a,0.0
1777217841.3748252,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,l,0.0
1777217841.413765,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,a,158.26
1777217841.5253527,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,a,0.0
1777217841.6706958,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,x,256.93
1777217841.7429616,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,i,72.27
1777217841.77009,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,x,0.0
1777217841.869974,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,i,0.0
1777217841.885582,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,142.62
1777217841.997959,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217842.02215,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,s,136.57
1777217842.1256852,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,space,103.54
1777217842.174134,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,s,0.0
1777217842.2540805,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,space,0.0
1777217842.4697857,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,344.1
1777217842.5819407,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,e,0.0
1777217842.5829482,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,n,113.16
1777217842.6784346,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,t,95.49
1777217842.7045922,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,n,0.0
1777217842.822208,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,t,0.0
1777217842.8377419,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,o,159.31
1777217842.9509494,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,u,113.21
1777217843.0622406,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,o,0.0
1777217843.0786316,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,u,0.0
1777217843.1582491,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,r,207.3
1777217843.2633111,session_20260426_163507_d68aa0,device_1b4e5cf7,key_release,r,0.0
1777217843.414785,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,e,256.54
1777217843.4190903,session_20260426_163507_d68aa0,device_1b4e5cf7,key_press,n,4.31
