timestamp,session_id,device_id,event_type,x,y,button,delta_x,delta_y,speed
1777217762.964246,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1073,1054,,,,799.01
1777217762.9723606,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1066,1051,,,,938.53
1777217762.9804277,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1061,1050,,,,632.07
1777217762.9882634,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1054,1049,,,,902.43
1777217762.996062,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1040,1047,,,,1813.4
1777217763.0035653,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1033,1047,,,,932.93
1777217763.012113,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1030,1047,,,,350.97
1777217763.0196562,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1025,1047,,,,662.86
1777217763.028203,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1022,1047,,,,351.01
1777217763.0357244,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1019,1047,,,,398.86
1777217763.0442758,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1014,1047,,,,584.7
1777217763.051823,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1011,1047,,,,397.5
1777217763.0595007,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1008,1047,,,,390.74
1777217763.0680938,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1007,1047,,,,116.37
1777217763.0760238,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1006,1047,,,,126.1
1777217763.0839634,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1006,1047,,,,0.0
1777217763.092181,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1006,1048,,,,121.69
1777217763.0997944,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1005,1049,,,,185.75
1777217763.1084516,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1005,1051,,,,231.02
1777217763.115989,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1006,1052,,,,187.63
1777217763.124196,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1007,1054,,,,272.46
1777217763.1322148,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1008,1055,,,,176.36
1777217763.1399255,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1010,1057,,,,366.82
1777217763.156241,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1011,1058,,,,86.68
1777217763.1639874,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1012,1059,,,,182.56
1777217763.1794624,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1014,1059,,,,129.24
1777217763.268192,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1014,1060,,,,11.27
1777217763.3163216,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1015,1060,,,,20.78
1777217763.3237462,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1017,1060,,,,269.38
1777217763.331841,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1018,1060,,,,123.54
1777217763.339925,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1020,1059,,,,276.6
1777217763.3474429,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1021,1059,,,,133.02
1777217763.3560934,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1022,1058,,,,163.48
1777217763.3640926,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1023,1058,,,,125.01
1777217763.3720536,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1025,1056,,,,355.28
1777217763.3795674,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1025,1056,,,,0.0
1777217763.4119284,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1026,1056,,,,30.9
1777217763.4198527,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1028,1056,,,,252.39
1777217763.436212,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1028,1056,,,,0.0
1777217763.4603145,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1030,1054,,,,117.35
1777217763.4675488,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1031,1054,,,,138.23
1777217763.4837737,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1031,1053,,,,61.63
1777217763.6918848,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1031,1052,,,,4.81
1777217763.699402,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1031,1045,,,,931.18
1777217763.7075655,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1031,1043,,,,244.99
1777217763.7160811,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1031,1040,,,,352.29
1777217763.7236044,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1031,1036,,,,531.68
1777217763.7321131,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1029,1033,,,,423.75
1777217763.7404468,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1026,1029,,,,599.97
1777217763.7479606,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1022,1025,,,,752.87
1777217763.7561991,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1019,1019,,,,814.25
1777217763.7635088,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1015,1012,,,,1102.96
1777217763.7719717,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1012,1007,,,,689.0
1777217763.7801843,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1007,1001,,,,951.01
1777217763.7876189,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1004,997,,,,672.53
1777217763.7961252,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1001,994,,,,498.76
1777217763.8040283,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,999,992,,,,357.89
1777217763.8116405,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,998,992,,,,131.37
1777217763.8198617,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,996,989,,,,438.57
1777217763.8281019,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,993,986,,,,514.87
1777217763.8361886,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,992,986,,,,123.66
1777217763.843719,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,990,983,,,,478.8
1777217763.8518858,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,987,981,,,,441.49
1777217763.8601756,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,984,978,,,,511.79
1777217763.8681657,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,980,974,,,,707.98
1777217763.875918,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,974,970,,,,930.2
1777217763.8840668,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,969,967,,,,715.55
1777217763.8924263,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,965,964,,,,598.13
1777217763.8998656,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,961,959,,,,860.71
1777217763.908406,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,959,957,,,,331.18
1777217763.9162245,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,956,956,,,,404.46
1777217763.9240792,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,955,955,,,,180.05
1777217763.9325626,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,954,953,,,,263.58
1777217764.0271413,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_press,954,953,left,,,0.0
1777217764.1561441,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_release,954,953,left,,,0.0
1777217764.3479922,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,954,953,,,,0.0
1777217764.3555765,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,957,954,,,,416.95
1777217764.364135,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,959,955,,,,261.27
1777217764.3721192,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,959,955,,,,0.0
1777217764.379311,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,962,957,,,,501.34
1777217764.3881438,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,962,957,,,,0.0
1777217764.3955626,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,964,958,,,,301.4
1777217764.4038858,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,966,958,,,,240.29
1777217764.4116397,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,966,959,,,,128.97
1777217764.4201546,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,967,960,,,,166.09
1777217764.4283125,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,968,960,,,,122.58
1777217764.4293213,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,970,962,,,,2803.9
1777217764.4442677,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,971,963,,,,94.62
1777217764.4517806,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,973,964,,,,297.63
1777217764.4594615,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,975,966,,,,368.24
1777217764.4676244,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,976,967,,,,173.25
1777217764.476074,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,979,969,,,,426.71
1777217764.4832845,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,979,970,,,,138.69
1777217764.4916725,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,981,972,,,,337.2
1777217764.4992025,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,983,973,,,,296.96
1777217764.508107,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,983,974,,,,112.3
1777217764.5162146,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,984,977,,,,390.04
1777217764.5237954,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,985,978,,,,186.55
1777217764.5320532,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,986,979,,,,171.26
1777217764.5474322,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,986,981,,,,130.05
1777217764.5640635,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,987,982,,,,85.03
1777217764.6201105,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,987,983,,,,17.84
1777217764.62776,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,988,984,,,,184.88
1777217764.7237494,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,989,984,,,,10.42
1777217773.291602,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,990,986,,,,0.26
1777217773.300127,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,991,992,,,,713.51
1777217773.3065689,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,994,995,,,,658.61
1777217773.316362,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,996,998,,,,368.17
1777217773.319273,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,999,1001,,,,1457.41
1777217773.3272276,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1004,1004,,,,733.03
1777217773.3376973,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1006,1005,,,,213.58
1777217773.3479912,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1012,1008,,,,651.66
1777217773.3528159,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1016,1011,,,,1036.35
1777217773.3583312,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1019,1011,,,,543.94
1777217773.3694322,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1023,1015,,,,509.58
1777217773.3789642,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1027,1017,,,,469.17
1777217773.3854666,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1032,1018,,,,784.18
1777217773.3892453,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1035,1020,,,,954.18
1777217773.4012947,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1038,1020,,,,248.97
1777217773.4098723,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1045,1024,,,,939.92
1777217773.4199777,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1050,1026,,,,532.9
1777217773.4199777,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1058,1030,,,,0.0
1777217773.4343264,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1063,1031,,,,355.36
1777217773.4408798,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1070,1033,,,,1110.89
1777217773.4510226,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1087,1037,,,,1721.84
1777217773.4510226,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1094,1039,,,,0.0
1777217773.4677124,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1106,1043,,,,757.9
1777217773.4714708,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1117,1045,,,,2974.74
1777217773.4839437,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1130,1049,,,,1090.48
1777217773.4844563,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1145,1054,,,,30845.47
1777217773.499777,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1159,1055,,,,916.12
1777217773.5027938,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1173,1059,,,,4826.52
1777217773.5129051,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1185,1062,,,,1223.31
1777217773.523494,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1196,1062,,,,1038.83
1777217773.523494,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1201,1062,,,,0.0
1777217773.534429,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1208,1062,,,,640.14
1777217773.5444112,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1213,1062,,,,500.9
1777217773.554949,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1218,1062,,,,474.48
1777217773.554949,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1225,1062,,,,0.0
1777217773.5678728,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1232,1062,,,,541.64
1777217773.5753605,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1237,1062,,,,667.76
1777217773.5858889,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1241,1062,,,,379.93
1777217773.5960083,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1248,1062,,,,691.74
1777217773.6010482,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1253,1059,,,,1156.95
1777217773.6084645,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1260,1059,,,,943.87
1777217773.6176605,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1269,1058,,,,984.7
1777217773.6269667,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1279,1056,,,,1095.83
1777217773.6344032,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1288,1056,,,,1210.24
1777217773.6375153,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1295,1054,,,,2339.31
1777217773.6510057,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1305,1052,,,,755.95
1777217773.657771,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1312,1052,,,,1034.68
1777217773.6681058,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1317,1051,,,,493.39
1777217773.6681058,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1326,1048,,,,0.0
1777217773.683942,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1338,1044,,,,798.74
1777217773.6888087,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1350,1042,,,,2499.8
1777217773.700056,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1357,1039,,,,677.11
1777217773.7064545,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1361,1038,,,,644.39
1777217773.7092001,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1363,1037,,,,814.41
1777217773.7194524,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1363,1037,,,,0.0
1777217773.7296138,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1365,1037,,,,196.82
1777217773.7402356,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1366,1037,,,,94.15
1777217773.7428308,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1367,1037,,,,385.33
1777217773.7558596,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1369,1035,,,,217.09
1777217773.8676019,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1372,1035,,,,26.85
1777217773.8756423,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1374,1035,,,,248.74
1777217773.8843715,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1376,1035,,,,229.12
1777217773.8858888,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1377,1035,,,,659.07
1777217773.8995962,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1377,1035,,,,0.0
1777217773.906787,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1378,1035,,,,139.07
1777217773.9557958,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1380,1035,,,,40.81
1777217773.9640005,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1380,1035,,,,0.0
1777217773.9722092,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1383,1035,,,,365.46
1777217773.9802613,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1386,1036,,,,392.73
1777217773.985875,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1386,1036,,,,0.0
1777217773.9908776,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1386,1039,,,,599.67
1777217774.0018363,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1388,1042,,,,329.01
1777217774.011478,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1391,1046,,,,518.58
1777217774.017917,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1394,1050,,,,776.52
1777217774.0216715,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1398,1054,,,,1506.64
1777217774.0346339,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1399,1057,,,,243.96
1777217774.0424771,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1402,1060,,,,540.93
1777217774.0513883,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1403,1063,,,,354.87
1777217774.0528955,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1404,1064,,,,938.25
1777217774.067616,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1406,1066,,,,192.14
1777217774.0735939,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1406,1067,,,,167.28
1777217774.0842295,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1407,1068,,,,132.97
1777217774.539029,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_press,1407,1068,left,,,0.0
1777217774.7378142,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_release,1407,1068,left,,,0.0
1777217775.0117729,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1404,1068,,,,3.23
1777217775.0194588,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1397,1068,,,,910.76
1777217775.0280275,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1388,1064,,,,1149.39
1777217775.0363176,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1384,1064,,,,482.51
1777217775.0441108,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1379,1062,,,,691.01
1777217775.0522816,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1375,1061,,,,504.61
1777217775.0603695,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1372,1059,,,,445.8
1777217775.0680528,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1370,1059,,,,260.31
1777217775.076239,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1368,1058,,,,273.15
1777217775.0840409,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1366,1058,,,,256.35
1777217775.091561,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1363,1056,,,,479.45
1777217775.1003242,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1361,1055,,,,255.17
1777217775.1081293,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1356,1052,,,,747.07
1777217775.1162736,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1354,1050,,,,347.29
1777217775.1241233,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1350,1048,,,,569.72
1777217775.132022,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1344,1043,,,,988.82
1777217775.1404047,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1341,1040,,,,506.11
1777217775.1479604,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1333,1035,,,,1248.59
1777217775.1558373,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1327,1032,,,,851.63
1777217775.1638215,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1322,1028,,,,801.98
1777217775.172348,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1319,1026,,,,422.86
1777217775.180348,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1316,1023,,,,530.34
1777217775.1880097,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1310,1016,,,,1203.31
1777217775.1960595,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1308,1014,,,,351.37
1777217775.204331,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1304,1007,,,,974.71
1777217775.2119555,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1301,1001,,,,879.81
1777217775.2198942,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1291,976,,,,3391.75
1777217775.2280715,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1285,964,,,,1640.69
1777217775.2363207,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1280,948,,,,2032.06
1777217775.2435756,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1276,932,,,,2273.3
1777217775.2523892,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1267,916,,,,2082.86
1777217775.2604444,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1261,900,,,,2121.36
1777217775.2677906,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1257,887,,,,1851.51
1777217775.2755792,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1254,868,,,,2469.67
1777217775.2843454,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1254,850,,,,2053.35
1777217775.2919672,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1254,832,,,,2361.66
1777217775.299677,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1254,804,,,,3631.77
1777217775.307565,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1259,778,,,,3356.51
1777217775.316084,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1260,763,,,,1764.69
1777217775.3243203,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1263,747,,,,1976.45
1777217775.3318439,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1264,732,,,,1998.17
1777217775.3396125,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1267,717,,,,1969.08
1777217775.348048,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1268,705,,,,1427.49
1777217775.3560836,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1272,692,,,,1692.64
1777217775.3642268,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1276,680,,,,1553.34
1777217775.37192,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1279,669,,,,1482.04
1777217775.38,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1280,662,,,,875.13
1777217775.3884425,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1284,655,,,,954.97
1777217775.3960822,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1286,646,,,,1206.8
1777217775.4036078,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1292,635,,,,1664.96
1777217775.4123292,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1295,627,,,,979.67
1777217775.4202988,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1302,616,,,,1636.01
1777217775.4282317,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1307,608,,,,1189.22
1777217775.4360046,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1317,596,,,,2009.6
1777217775.4441097,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1327,583,,,,2023.58
1777217775.4519627,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1335,572,,,,1732.0
1777217775.4597428,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1348,558,,,,2455.63
1777217775.4675987,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1360,548,,,,1988.38
1777217775.4763505,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1375,538,,,,2059.87
1777217775.4828758,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1381,533,,,,1196.92
1777217775.4921968,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1384,527,,,,719.69
1777217775.4996057,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1385,526,,,,190.88
1777217775.508136,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1387,520,,,,741.42
1777217775.5163634,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1387,520,,,,0.0
1777217775.5235195,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1387,515,,,,698.7
1777217775.5321732,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1387,512,,,,346.67
1777217775.5397701,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1387,507,,,,658.16
1777217775.54694,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1387,502,,,,697.35
1777217775.5557132,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1387,498,,,,455.94
1777217775.5643585,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1380,488,,,,1411.93
1777217775.571873,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1368,480,,,,1919.26
1777217775.5803363,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1357,474,,,,1480.49
1777217775.5884113,session_20260426_163507_d68aa0,device_1b4e5cf7,mouse_move,1345,464,,,,1934.43
